Restaurant_Name,URL,Is_Local_Guide,Total_User_Reviews,Rating,Date,Review_Original,Service_Option,Meal_Type,Price_Range,Noise_Level,Crowd_Size,Score_Food,Score_Service,Score_Atmosphere,Recommended_Dishes,Parking_Options,Vegetarian_Options,Kid_Friendliness,Wheelchair_Access,Dietary_Restrictions
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,459,5,4 years ago,"This is a basic, cheap, Burmese food restaurant.  My favorite is their tea leaf salad (yum bai cha)...I order it spicy and always tell them No MSG!  Recommended!",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,6,5,4 years ago,A friend recommended the tomato rice and it was great! Add the tea leaf salad and a sweet green tea bottle from the fridge and you’ve got yourself a very satisfying meal for 90 baht!,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,229,5,9 months ago,"Nong Bee's Burmese Restaurant offers flavorful, authentic Burmese cuisine in a casual, welcoming setting. Highlights include their tea leaf salad and mohinga, with rich, balanced flavors and generous portions. A great spot for those seeking a taste of Myanmar at reasonable prices.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,6,5,a year ago,Absolute must when in Chiang mai. The Burmese food here is really top tier and a great value for money. Do not miss out on this hidden gem ! The tea leaf salad and chicken and potato curry was so authentic and delicious. Can't wait to come back and try more from the menu,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,117,5,2 years ago,"Good price and flavorful, better to order with rice. The price start at 40. Tea leaf salad and shrimp with garlic (4 pcs)  is recommended 👍 …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,17,5,3 years ago,The Burmese food here is so flavourful. I love the tea leaf salad and get it every time. …,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,83,5,Edited a year ago,"This Burmese restaurant  on Ninman.
My favorite here is Young tamarind salad.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,30,5,a year ago,Great place a little off the main area. But well worth searching out for a visit. Incredibly good value.  The tomato salad was fantastic. Chicken in garlic and chicken with ginger and spices were very tasty.  Quick service.,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,29,5,7 years ago,"We ate here a few times, the food is fresh and tasty. We especially like the Biryani rice, beef and potato stew, eggplant in curry sauce, bean soup and the tea leaf salad. Meat dishes are 50 baht, salads and vegetable dishes are 40 baht and rice is 10 baht. Drinking water is free.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,4,1,a year ago,"Since it is our national cuisine, I often visit the restaurant to enjoy a meal. However, the service I received this time was completely different from my previous visits when I was with my white friends. While the food was still good, the …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,40,5,a year ago,I first tried the food here two weeks ago. Since then I’ve ordered nearly every day. The salads are fresh and tasty and the prices are some of the best. Nan is a sweetheart she always makes the best dishes and reminds me of my dear mother . When I leave CM I will miss Nan and Nong Bee,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,41,5,8 years ago,Haven't eaten Burmese food before and it was really delicious. Unfortunately wasn't there a second time to sample more of the dishes.,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,619,5,3 years ago,Nice place if you want to enjoy a quick and affordable Burmese meal. The tea leaf salad and the chicken curry were quite good.,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,219,5,3 years ago,"Delicious freshly prepared Burmese food! Make sure to try thier Tamarind Leaf Salad, amazing...",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,6,5,2 months ago,"Fast service, Burmese menu has very familiar flavors to Mexican.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,44,5,a year ago,"If you come across a local restaurant, it's worth trying at least once. They have a large menu, and the prices are very affordable, which explains why the portions were a bit small. …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,230,5,2 years ago,It’s awesome place with very low prices for amazing delicious foods. Salads are the best!,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,192,5,a year ago,"Wow! What a hidden gym!!   The food is delicious and cheap … locals eat here
The staff are nice, restaurant clean
the Burmese food here is  delicious! I find the curry’s not as hot as the Thai …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,22,5,2 months ago,"Great food!
Great prices!
Place has really good vibes to seat in!",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,49,4,2 years ago,"Been here twice. First times having Burmese food, so I have nothing to compare it to, but this was certainly not what I expected. The flavours were much more mild than what I'm used to eating in SE Asia. To me, the catfish curry & eggplant …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,32,5,6 months ago,"Affordable and delicious, really unique tasting food. The staff are always genuine and do a good job.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,300,5,Edited 7 years ago,"Great food, l love burmese food its a great  alternative to Thai food! It's a basic place buth with very tasty food. Dishes are around 40- 50 thb each!",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,184,5,3 years ago,Such yummy duck egg curry and rice! Thank you friends here who have fed us since 2003!!!! Thanks,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,14,5,a year ago,"Love this place. I’ve eaten here over 10 times and love how fast and delicious it is! I would recommend the tea leaf salad, tomato salad, duck egg curry and chicken potato curry. …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,15,5,6 years ago,อร่อยมากครับ อารพม่า อย่าพึ่งชื่อ แต่อยากให้ลองก่อน,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,60,5,3 years ago,Ate here sometime.  Almost everything on Burmese food menu are very very good.,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,21,5,6 years ago,"Fresh and tasty Burmese food, delicious! This is a very simple-looking and not too well-lit place. I only found it because it came recommended by a good friend who provided precise instructions: to avoid ending up at one of the neighbouring …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,31,1,a year ago,"10-15% chance of food poisoning.

My fiancé and I have eaten here a bunch of times but only really got the rice …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,10,5,2 years ago,"Amazing food, very cheap, good recommendation from waitress, for the first time we finished the entire meal, highly recommend 👍🏻 …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,2,5,8 years ago,"Had the tamarind leaf salad & the Shan style tomato fish rice, it was an absolute delight.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,29,3,4 years ago,After seeing Joel (YouTube) rave about this place I had to try since I’ve been in Thailand for 3 weeks and starting to crave Burmese food. Two of us got there around 3pm today and ordered pork and beef curry with tea leaf and tamarind leaf …,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,150,4,6 years ago,"Quick, tasty food but small portions. Pork curry and rice was 60B, but only a couple pieces of meat and not enough food for me.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,304,4,6 years ago,"Burmese and Thai food along Niman. It's nothing amazing, feels like your average street stall place. But will surely help if you have some cravings for Burmese food while in the area.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,124,5,a year ago,Great Shan-style food! It's delicious and cheap...,,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,41,5,a year ago,"Great service, super tasty food, tarmarind salad can recommend a lot. Also they serve good beef here, which is awesome! …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,17,5,a year ago,"Hands down the best place to eat.
Super cheap and beyond tasty. My favorites were the Sour Pork Fried Rice, Shan Rice, and the Tea Leaf Salad.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,168,5,8 months ago,"Great food, fantastic staff and awesome decorations 🤗 Been here at several occasions and the food is authentic Burmese and incredibly tasty! And they have air-conditioning 😂💯 …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,264,3,3 years ago,"Fried rice was pretty good but rest of the food was only alright. Seems like food in Chiangmai is lacking spices, flavor, taste… perhaps made for all the expats living here whose taste isn’t very sophisticated. …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,32,5,8 years ago,"Best value for our $ in Chiang Mai. Loved the tomato salad, tea leaf salad, and eggplant curry. Along with two servings of rice we ate for a whopping 110 baht. Expect street food style service and setting but the food stands on its own. Very flavorful and solid portion sizes. 3-5 dishes was sufficient for two hungry adults.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,68,5,10 years ago,"Delicious Shan Burmese food. Great staff. The curries and Tea-leaf salads are my favorites, but the chef does cook fantastic Thai food as well. I have to break it up since I eat here about 6 times a week :-)",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,84,4,3 years ago,"Thai and Burmese menu. Order from the Burmese menu as seen by the restaurant name. The tea leaf salad is very interesting and tasty and should be ordered. Eggplant curry was quite good, but I would recomend the pork curry.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,105,5,2 years ago,"Burmese places are not so common in Chiang Mai (surprinsingly?), but this one is a good spot to start discovering this culture's cuisine.
Big burmese / thai menu (but not worth going there only for the thai food) with …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",0,7,5,a year ago,"This restaurant puts my other 5 star reviews to shame! The tea leaf salad, tamarind salad and stir fry eggplant were superb.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,89,2,9 years ago,"No AC, which is fine, but just a heads up. When the waiter turned on the fan, plenty of dead bugs ended up on our table which was pretty gross. The food is cheap 30-40 baht per dish. We tried the mango salad and the tea leaf salad. The tea …",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,51,5,3 years ago,"I live in Chiang Mai and bring local Thai foodies here, it’s always a massive hit. Authentic and amazingly cheap (10 dollars for 3 people!). Fantastic Burmese food.. tasty with amazing flavors in all dishes. Tamarin salad is my favorite. When in Chiang Mai, DO NOT MISS THIS SPOT. I would give it 6 stars if I could.",,,,,,,,,,,,,,
น้องบีอาหารเมียนมา,"https://www.google.com/maps/place/Nong+Bee's+Burmese+Restaurant/@18.7966116,98.9659075,18z/data=!4m8!3m7!1s0x30da3a63001c91c3:0x38a023f8cbd1e8a0!8m2!3d18.7966116!4d98.9659075!9m1!1b1!16s%2Fg%2F11b7jhvzqd?hl=en&entry=ttu&g_ep=EgoyMDI2MDIwOS4wIKXMDSoASAFQAw%3D%3D",1,329,5,8 years ago,"My favorite restaurant in Chiang Mai. It's not fancy, but the food is amazing. The tealeaf salad blew my mind. There are people who eat here two, three, four or more times per week and never tire of it. Outstanding.",,,,,,,,,,,,,,
